22.5164 	WARNING 	Movie2 stim could not be imported and won't be available
25.5441 	EXP 	Created self_box = Rect(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-1.0, fillColor='#A6A9FF', fillColorSpace='hex', fillRGB=array([166, 169, 255]), interpolate=True, lineColor='#3E45FA', lineColorSpace='hex', lineRGB=array([ 62,  69, 250]), lineWidth=5, name='self_box', opacity=1.0, ori=array(0.0), pos=array([-0.5, -0.5]), size=array([ 1.,  1.]), units=u'norm', vertices=ndarray(...), win=Window(...))
25.5493 	EXP 	Created self_label = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='self_label', opacity=1.0, ori=0, pos=array([-0.5, -0.5]), rgb=array([ 0.,  0.,  0.]), text=u'Mine', units=u'norm', win=Window(...), wrapWidth=1)
25.5498 	EXP 	<method-wrapper '__getattribute__' of attributeSetter object at 0x916ca70>: vertices = array([[-0.25,  0.25],
       [ 0.25,  0.25],
       [ 0.25, -0.25],
       [-0.25, -0.25]])
25.5519 	EXP 	Created other_box = Rect(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-3.0, fillColor='#FFFCA6', fillColorSpace='hex', fillRGB=array([255, 252, 166]), interpolate=True, lineColor='#FAF33E', lineColorSpace='hex', lineRGB=array([250, 243,  62]), lineWidth=5, name='other_box', opacity=1.0, ori=array(0.0), pos=array([ 0.5, -0.5]), size=array([ 1.,  1.]), units=u'norm', vertices=ndarray(...), win=Window(...))
25.5599 	EXP 	Created other_label = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='other_label', opacity=1.0, ori=0, pos=array([ 0.5, -0.5]), rgb=array([ 0.,  0.,  0.]), text=u'Other', units=u'norm', win=Window(...), wrapWidth=1)
25.5775 	EXP 	Created text_3 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='text_3', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=u'Thank you for participating!', units=u'norm', win=Window(...), wrapWidth=1)
25.5844 	EXP 	Created results_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='results_text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=2)
25.6030 	EXP 	text_4: autoDraw = True
30.5881 	EXP 	Imported /Volumes/Macintosh HD/Users/poppe076/Desktop/source_monitoring_task/data/ok_source_monitoring_2015_Jun_24_1523_wordlist.csv as conditions, 90 conditions, 5 params
30.5892 	EXP 	Created sequence: sequential, trialTypes=90, nReps=1, seed=None
30.7284 	EXP 	New trial (rep=0, index=0): {'word': 'word2.29', 'amount': -0.5, 'list': 'list2', 'trialtype': 'pitch lower', 'block': 0}
30.7658 	EXP 	text_4: autoDraw = False
30.7658 	EXP 	text_4: autoDraw = False
30.7658 	EXP 	text: text = 'word2.29'
31.7467 	EXP 	text: autoDraw = True
34.3672 	EXP 	text: autoDraw = False
34.3672 	EXP 	question: autoDraw = True
34.3672 	EXP 	self_box: autoDraw = True
34.3672 	EXP 	self_label: autoDraw = True
34.3672 	EXP 	other_box: autoDraw = True
34.3672 	EXP 	other_label: autoDraw = True
34.3672 	EXP 	self_box: fillColor = '#A6A9FF'
34.3672 	EXP 	other_box: fillColor = '#FFFCA6'
34.3848 	EXP 	self_box: fillColor = '#A6A9FF'
34.3848 	EXP 	other_box: fillColor = '#FFFCA6'
34.4032 	EXP 	self_box: fillColor = '#A6A9FF'
34.4032 	EXP 	other_box: fillColor = '#FFFCA6'
34.4230 	EXP 	self_box: fillColor = '#A6A9FF'
34.4230 	EXP 	other_box: fillColor = '#FFFCA6'
34.4336 	EXP 	self_box: fillColor = '#A6A9FF'
34.4336 	EXP 	other_box: fillColor = '#FFFCA6'
34.4510 	EXP 	self_box: fillColor = '#A6A9FF'
34.4510 	EXP 	other_box: fillColor = '#FFFCA6'
34.4702 	EXP 	self_box: fillColor = '#A6A9FF'
34.4702 	EXP 	other_box: fillColor = '#FFFCA6'
34.4900 	EXP 	self_box: fillColor = '#A6A9FF'
34.4900 	EXP 	other_box: fillColor = '#FFFCA6'
34.5010 	EXP 	self_box: fillColor = '#A6A9FF'
34.5010 	EXP 	other_box: fillColor = '#FFFCA6'
34.5176 	EXP 	self_box: fillColor = '#A6A9FF'
34.5176 	EXP 	other_box: fillColor = '#FFFCA6'
34.5371 	EXP 	self_box: fillColor = '#A6A9FF'
34.5371 	EXP 	other_box: fillColor = '#FFFCA6'
34.5562 	EXP 	self_box: fillColor = '#A6A9FF'
34.5562 	EXP 	other_box: fillColor = '#FFFCA6'
34.5679 	EXP 	self_box: fillColor = '#A6A9FF'
34.5679 	EXP 	other_box: fillColor = '#FFFCA6'
34.5843 	EXP 	self_box: fillColor = '#A6A9FF'
34.5843 	EXP 	other_box: fillColor = '#FFFCA6'
34.6057 	EXP 	self_box: fillColor = '#A6A9FF'
34.6057 	EXP 	other_box: fillColor = '#FFFCA6'
34.6217 	EXP 	self_box: fillColor = '#A6A9FF'
34.6217 	EXP 	other_box: fillColor = '#FFFCA6'
34.6349 	EXP 	self_box: fillColor = '#A6A9FF'
34.6349 	EXP 	other_box: fillColor = '#FFFCA6'
34.6515 	EXP 	self_box: fillColor = '#A6A9FF'
34.6515 	EXP 	other_box: fillColor = '#FFFCA6'
34.6677 	EXP 	self_box: fillColor = '#A6A9FF'
34.6677 	EXP 	other_box: fillColor = '#FFFCA6'
34.6842 	EXP 	self_box: fillColor = '#A6A9FF'
34.6842 	EXP 	other_box: fillColor = '#FFFCA6'
34.7040 	EXP 	self_box: fillColor = '#A6A9FF'
34.7040 	EXP 	other_box: fillColor = '#FFFCA6'
34.7216 	EXP 	self_box: fillColor = '#A6A9FF'
34.7216 	EXP 	other_box: fillColor = '#FFFCA6'
34.7344 	EXP 	self_box: fillColor = '#A6A9FF'
34.7344 	EXP 	other_box: fillColor = '#FFFCA6'
34.7512 	EXP 	self_box: fillColor = '#A6A9FF'
34.7512 	EXP 	other_box: fillColor = '#FFFCA6'
34.7730 	EXP 	self_box: fillColor = '#A6A9FF'
34.7730 	EXP 	other_box: fillColor = '#FFFCA6'
34.7916 	EXP 	self_box: fillColor = '#A6A9FF'
34.7916 	EXP 	other_box: fillColor = '#FFFCA6'
34.8013 	EXP 	self_box: fillColor = '#A6A9FF'
34.8013 	EXP 	other_box: fillColor = '#FFFCA6'
34.8176 	EXP 	self_box: fillColor = '#A6A9FF'
34.8176 	EXP 	other_box: fillColor = '#FFFCA6'
34.8343 	EXP 	self_box: fillColor = '#A6A9FF'
34.8343 	EXP 	other_box: fillColor = '#FFFCA6'
34.8538 	EXP 	self_box: fillColor = '#A6A9FF'
34.8538 	EXP 	other_box: fillColor = '#FFFCA6'
34.8736 	EXP 	self_box: fillColor = '#A6A9FF'
34.8736 	EXP 	other_box: fillColor = '#FFFCA6'
34.8844 	EXP 	self_box: fillColor = '#A6A9FF'
34.8844 	EXP 	other_box: fillColor = '#FFFCA6'
34.9011 	EXP 	self_box: fillColor = '#A6A9FF'
34.9011 	EXP 	other_box: fillColor = '#FFFCA6'
34.9179 	EXP 	self_box: fillColor = '#A6A9FF'
34.9179 	EXP 	other_box: fillColor = '#FFFCA6'
34.9373 	EXP 	self_box: fillColor = '#A6A9FF'
34.9373 	EXP 	other_box: fillColor = '#FFFCA6'
34.9570 	EXP 	self_box: fillColor = '#A6A9FF'
34.9570 	EXP 	other_box: fillColor = '#FFFCA6'
34.9684 	EXP 	self_box: fillColor = '#A6A9FF'
34.9684 	EXP 	other_box: fillColor = '#FFFCA6'
34.9845 	EXP 	self_box: fillColor = '#A6A9FF'
34.9845 	EXP 	other_box: fillColor = '#FFFCA6'
35.0012 	EXP 	self_box: fillColor = '#A6A9FF'
35.0012 	EXP 	other_box: fillColor = '#FFFCA6'
35.0228 	EXP 	self_box: fillColor = '#A6A9FF'
35.0228 	EXP 	other_box: fillColor = '#FFFCA6'
35.0406 	EXP 	self_box: fillColor = '#A6A9FF'
35.0406 	EXP 	other_box: fillColor = '#FFFCA6'
35.0520 	EXP 	self_box: fillColor = '#A6A9FF'
35.0520 	EXP 	other_box: fillColor = '#FFFCA6'
35.0681 	EXP 	self_box: fillColor = '#A6A9FF'
35.0681 	EXP 	other_box: fillColor = '#FFFCA6'
35.0854 	EXP 	self_box: fillColor = '#A6A9FF'
35.0854 	EXP 	other_box: fillColor = '#FFFCA6'
35.1045 	EXP 	self_box: fillColor = '#A6A9FF'
35.1045 	EXP 	other_box: fillColor = '#FFFCA6'
35.1237 	EXP 	self_box: fillColor = '#A6A9FF'
35.1237 	EXP 	other_box: fillColor = '#FFFCA6'
35.1350 	EXP 	self_box: fillColor = '#A6A9FF'
35.1350 	EXP 	other_box: fillColor = '#FFFCA6'
35.1523 	EXP 	self_box: fillColor = '#A6A9FF'
35.1523 	EXP 	other_box: fillColor = '#FFFCA6'
35.1710 	EXP 	self_box: fillColor = '#3E45FA'
35.1710 	EXP 	other_box: fillColor = '#FFFCA6'
35.1906 	EXP 	self_box: fillColor = '#3E45FA'
35.1906 	EXP 	other_box: fillColor = '#FFFCA6'
35.2024 	EXP 	self_box: fillColor = '#A6A9FF'
35.2024 	EXP 	other_box: fillColor = '#FFFCA6'
35.2182 	EXP 	self_box: fillColor = '#A6A9FF'
35.2182 	EXP 	other_box: fillColor = '#FFFCA6'
35.2353 	EXP 	self_box: fillColor = '#A6A9FF'
35.2353 	EXP 	other_box: fillColor = '#FFFCA6'
35.2564 	EXP 	self_box: fillColor = '#A6A9FF'
35.2564 	EXP 	other_box: fillColor = '#FFFCA6'
35.2743 	EXP 	self_box: fillColor = '#A6A9FF'
35.2743 	EXP 	other_box: fillColor = '#FFFCA6'
35.2856 	EXP 	self_box: fillColor = '#A6A9FF'
35.2856 	EXP 	other_box: fillColor = '#FFFCA6'
35.3016 	EXP 	self_box: fillColor = '#A6A9FF'
35.3016 	EXP 	other_box: fillColor = '#FFFCA6'
35.3190 	EXP 	self_box: fillColor = '#A6A9FF'
35.3190 	EXP 	other_box: fillColor = '#FFFCA6'
35.3402 	EXP 	self_box: fillColor = '#A6A9FF'
35.3402 	EXP 	other_box: fillColor = '#FFFCA6'
35.3580 	EXP 	self_box: fillColor = '#A6A9FF'
35.3580 	EXP 	other_box: fillColor = '#FFFCA6'
35.3697 	EXP 	self_box: fillColor = '#A6A9FF'
35.3697 	EXP 	other_box: fillColor = '#FFFCA6'
35.3863 	EXP 	self_box: fillColor = '#A6A9FF'
35.3863 	EXP 	other_box: fillColor = '#FFFCA6'
35.4024 	EXP 	self_box: fillColor = '#A6A9FF'
35.4024 	EXP 	other_box: fillColor = '#FFFCA6'
35.4188 	EXP 	self_box: fillColor = '#A6A9FF'
35.4188 	EXP 	other_box: fillColor = '#FFFCA6'
35.4369 	EXP 	self_box: fillColor = '#A6A9FF'
35.4369 	EXP 	other_box: fillColor = '#FFFCA6'
35.4570 	EXP 	self_box: fillColor = '#A6A9FF'
35.4570 	EXP 	other_box: fillColor = '#FFFCA6'
35.4727 	EXP 	self_box: fillColor = '#A6A9FF'
35.4727 	EXP 	other_box: fillColor = '#FFFCA6'
35.4860 	EXP 	self_box: fillColor = '#A6A9FF'
35.4860 	EXP 	other_box: fillColor = '#FFFCA6'
35.5025 	EXP 	self_box: fillColor = '#A6A9FF'
35.5025 	EXP 	other_box: fillColor = '#FFFCA6'
35.5242 	EXP 	self_box: fillColor = '#A6A9FF'
35.5242 	EXP 	other_box: fillColor = '#FFFCA6'
35.5414 	EXP 	self_box: fillColor = '#A6A9FF'
35.5414 	EXP 	other_box: fillColor = '#FFFCA6'
35.5531 	EXP 	self_box: fillColor = '#A6A9FF'
35.5531 	EXP 	other_box: fillColor = '#FFFCA6'
35.5693 	EXP 	self_box: fillColor = '#A6A9FF'
35.5693 	EXP 	other_box: fillColor = '#FFFCA6'
35.5856 	EXP 	self_box: fillColor = '#A6A9FF'
35.5856 	EXP 	other_box: fillColor = '#FFFCA6'
35.6023 	EXP 	self_box: fillColor = '#3E45FA'
35.6023 	EXP 	other_box: fillColor = '#FFFCA6'
35.6237 	EXP 	self_box: fillColor = '#3E45FA'
35.6237 	EXP 	other_box: fillColor = '#FFFCA6'
35.6398 	EXP 	self_box: fillColor = '#3E45FA'
35.6398 	EXP 	other_box: fillColor = '#FFFCA6'
35.6529 	EXP 	self_box: fillColor = '#3E45FA'
35.6529 	EXP 	other_box: fillColor = '#FFFCA6'
35.6692 	EXP 	self_box: fillColor = '#3E45FA'
35.6692 	EXP 	other_box: fillColor = '#FFFCA6'
35.6859 	EXP 	self_box: fillColor = '#3E45FA'
35.6859 	EXP 	other_box: fillColor = '#FFFCA6'
35.7030 	EXP 	self_box: fillColor = '#3E45FA'
35.7030 	EXP 	other_box: fillColor = '#FFFCA6'
35.7240 	EXP 	self_box: fillColor = '#3E45FA'
35.7240 	EXP 	other_box: fillColor = '#FFFCA6'
35.7399 	EXP 	self_box: fillColor = '#3E45FA'
35.7399 	EXP 	other_box: fillColor = '#FFFCA6'
35.7534 	EXP 	self_box: fillColor = '#3E45FA'
35.7534 	EXP 	other_box: fillColor = '#FFFCA6'
35.7693 	EXP 	self_box: fillColor = '#3E45FA'
35.7693 	EXP 	other_box: fillColor = '#FFFCA6'
35.7869 	EXP 	self_box: fillColor = '#3E45FA'
35.7869 	EXP 	other_box: fillColor = '#FFFCA6'
35.8074 	EXP 	self_box: fillColor = '#3E45FA'
35.8074 	EXP 	other_box: fillColor = '#FFFCA6'
35.8249 	EXP 	self_box: fillColor = '#3E45FA'
35.8249 	EXP 	other_box: fillColor = '#FFFCA6'
35.8363 	EXP 	self_box: fillColor = '#3E45FA'
35.8363 	EXP 	other_box: fillColor = '#FFFCA6'
35.8528 	EXP 	self_box: fillColor = '#3E45FA'
35.8528 	EXP 	other_box: fillColor = '#FFFCA6'
35.8706 	EXP 	self_box: fillColor = '#3E45FA'
35.8706 	EXP 	other_box: fillColor = '#FFFCA6'
35.8891 	EXP 	self_box: fillColor = '#3E45FA'
35.8891 	EXP 	other_box: fillColor = '#FFFCA6'
35.9086 	EXP 	self_box: fillColor = '#3E45FA'
35.9086 	EXP 	other_box: fillColor = '#FFFCA6'
35.9197 	EXP 	self_box: fillColor = '#3E45FA'
35.9197 	EXP 	other_box: fillColor = '#FFFCA6'
35.9365 	EXP 	self_box: fillColor = '#3E45FA'
35.9365 	EXP 	other_box: fillColor = '#FFFCA6'
35.9581 	EXP 	self_box: fillColor = '#3E45FA'
35.9581 	EXP 	other_box: fillColor = '#FFFCA6'
35.9755 	EXP 	self_box: fillColor = '#3E45FA'
35.9755 	EXP 	other_box: fillColor = '#FFFCA6'
35.9867 	EXP 	self_box: fillColor = '#3E45FA'
35.9867 	EXP 	other_box: fillColor = '#FFFCA6'
36.0034 	EXP 	self_box: fillColor = '#3E45FA'
36.0034 	EXP 	other_box: fillColor = '#FFFCA6'
36.0226 	EXP 	self_box: fillColor = '#3E45FA'
36.0226 	EXP 	other_box: fillColor = '#FFFCA6'
36.0423 	EXP 	self_box: fillColor = '#3E45FA'
36.0423 	EXP 	other_box: fillColor = '#FFFCA6'
36.0531 	EXP 	self_box: fillColor = '#3E45FA'
36.0531 	EXP 	other_box: fillColor = '#FFFCA6'
36.0702 	EXP 	self_box: fillColor = '#3E45FA'
36.0702 	EXP 	other_box: fillColor = '#FFFCA6'
36.0911 	EXP 	self_box: fillColor = '#3E45FA'
36.0911 	EXP 	other_box: fillColor = '#FFFCA6'
36.1089 	EXP 	self_box: fillColor = '#3E45FA'
36.1089 	EXP 	other_box: fillColor = '#FFFCA6'
36.1206 	EXP 	self_box: fillColor = '#3E45FA'
36.1206 	EXP 	other_box: fillColor = '#FFFCA6'
36.1373 	EXP 	self_box: fillColor = '#3E45FA'
36.1373 	EXP 	other_box: fillColor = '#FFFCA6'
36.1542 	EXP 	self_box: fillColor = '#3E45FA'
36.1542 	EXP 	other_box: fillColor = '#FFFCA6'
36.1752 	EXP 	self_box: fillColor = '#3E45FA'
36.1752 	EXP 	other_box: fillColor = '#FFFCA6'
36.1923 	EXP 	self_box: fillColor = '#3E45FA'
36.1923 	EXP 	other_box: fillColor = '#FFFCA6'
36.2040 	EXP 	self_box: fillColor = '#3E45FA'
36.2040 	EXP 	other_box: fillColor = '#FFFCA6'
36.2201 	EXP 	self_box: fillColor = '#3E45FA'
36.2201 	EXP 	other_box: fillColor = '#FFFCA6'
36.2380 	EXP 	self_box: fillColor = '#3E45FA'
36.2380 	EXP 	other_box: fillColor = '#FFFCA6'
36.2584 	EXP 	self_box: fillColor = '#3E45FA'
36.2584 	EXP 	other_box: fillColor = '#FFFCA6'
36.2758 	EXP 	self_box: fillColor = '#3E45FA'
36.2758 	EXP 	other_box: fillColor = '#FFFCA6'
36.2871 	EXP 	self_box: fillColor = '#A6A9FF'
36.2871 	EXP 	other_box: fillColor = '#FFFCA6'
36.3042 	EXP 	self_box: fillColor = '#A6A9FF'
36.3042 	EXP 	other_box: fillColor = '#FFFCA6'
36.3229 	EXP 	self_box: fillColor = '#A6A9FF'
36.3229 	EXP 	other_box: fillColor = '#FFFCA6'
36.3410 	EXP 	self_box: fillColor = '#A6A9FF'
36.3410 	EXP 	other_box: fillColor = '#FFFCA6'
36.3537 	EXP 	self_box: fillColor = '#A6A9FF'
36.3537 	EXP 	other_box: fillColor = '#FFFCA6'
36.3707 	EXP 	self_box: fillColor = '#A6A9FF'
36.3707 	EXP 	other_box: fillColor = '#FFFCA6'
36.3922 	EXP 	self_box: fillColor = '#A6A9FF'
36.3922 	EXP 	other_box: fillColor = '#FFFCA6'
36.4074 	EXP 	self_box: fillColor = '#A6A9FF'
36.4074 	EXP 	other_box: fillColor = '#FFFCA6'
36.4212 	EXP 	self_box: fillColor = '#A6A9FF'
36.4212 	EXP 	other_box: fillColor = '#FFFCA6'
36.4378 	EXP 	self_box: fillColor = '#A6A9FF'
36.4378 	EXP 	other_box: fillColor = '#FFFCA6'
36.4537 	EXP 	self_box: fillColor = '#A6A9FF'
36.4537 	EXP 	other_box: fillColor = '#FFFCA6'
36.4715 	EXP 	self_box: fillColor = '#A6A9FF'
36.4715 	EXP 	other_box: fillColor = '#FFFCA6'
36.4904 	EXP 	self_box: fillColor = '#A6A9FF'
36.4904 	EXP 	other_box: fillColor = '#FFFCA6'
36.5079 	EXP 	self_box: fillColor = '#A6A9FF'
36.5079 	EXP 	other_box: fillColor = '#FFFCA6'
36.5209 	EXP 	self_box: fillColor = '#A6A9FF'
36.5209 	EXP 	other_box: fillColor = '#FFFCA6'
36.5377 	EXP 	self_box: fillColor = '#A6A9FF'
36.5377 	EXP 	other_box: fillColor = '#FFFCA6'
36.5568 	EXP 	self_box: fillColor = '#A6A9FF'
36.5568 	EXP 	other_box: fillColor = '#FFFCA6'
36.5746 	EXP 	self_box: fillColor = '#A6A9FF'
36.5746 	EXP 	other_box: fillColor = '#FFFCA6'
36.5882 	EXP 	self_box: fillColor = '#A6A9FF'
36.5882 	EXP 	other_box: fillColor = '#FFFCA6'
36.6047 	EXP 	self_box: fillColor = '#A6A9FF'
36.6047 	EXP 	other_box: fillColor = '#FFFCA6'
36.6206 	EXP 	self_box: fillColor = '#A6A9FF'
36.6206 	EXP 	other_box: fillColor = '#FFFCA6'
36.6374 	EXP 	self_box: fillColor = '#A6A9FF'
36.6374 	EXP 	other_box: fillColor = '#FFFCA6'
36.6590 	EXP 	self_box: fillColor = '#A6A9FF'
36.6590 	EXP 	other_box: fillColor = '#FFFCA6'
36.6748 	EXP 	self_box: fillColor = '#A6A9FF'
36.6748 	EXP 	other_box: fillColor = '#FFFCA6'
36.6881 	EXP 	self_box: fillColor = '#A6A9FF'
36.6881 	EXP 	other_box: fillColor = '#FAF33E'
36.7052 	EXP 	self_box: fillColor = '#A6A9FF'
36.7052 	EXP 	other_box: fillColor = '#FAF33E'
36.7237 	EXP 	self_box: fillColor = '#A6A9FF'
36.7237 	EXP 	other_box: fillColor = '#FAF33E'
36.7433 	EXP 	self_box: fillColor = '#A6A9FF'
36.7433 	EXP 	other_box: fillColor = '#FAF33E'
36.7545 	EXP 	self_box: fillColor = '#A6A9FF'
36.7545 	EXP 	other_box: fillColor = '#FAF33E'
36.7718 	EXP 	self_box: fillColor = '#A6A9FF'
36.7718 	EXP 	other_box: fillColor = '#FAF33E'
36.7905 	EXP 	self_box: fillColor = '#A6A9FF'
36.7905 	EXP 	other_box: fillColor = '#FAF33E'
36.8099 	EXP 	self_box: fillColor = '#A6A9FF'
36.8099 	EXP 	other_box: fillColor = '#FAF33E'
36.8213 	EXP 	self_box: fillColor = '#A6A9FF'
36.8213 	EXP 	other_box: fillColor = '#FAF33E'
36.8386 	EXP 	self_box: fillColor = '#A6A9FF'
36.8386 	EXP 	other_box: fillColor = '#FAF33E'
36.8598 	EXP 	self_box: fillColor = '#A6A9FF'
36.8598 	EXP 	other_box: fillColor = '#FAF33E'
36.8752 	EXP 	self_box: fillColor = '#A6A9FF'
36.8752 	EXP 	other_box: fillColor = '#FAF33E'
36.8879 	EXP 	self_box: fillColor = '#A6A9FF'
36.8879 	EXP 	other_box: fillColor = '#FAF33E'
36.9045 	EXP 	self_box: fillColor = '#A6A9FF'
36.9045 	EXP 	other_box: fillColor = '#FAF33E'
36.9220 	EXP 	self_box: fillColor = '#A6A9FF'
36.9220 	EXP 	other_box: fillColor = '#FAF33E'
36.9406 	EXP 	self_box: fillColor = '#A6A9FF'
36.9406 	EXP 	other_box: fillColor = '#FAF33E'
36.9585 	EXP 	self_box: fillColor = '#A6A9FF'
36.9585 	EXP 	other_box: fillColor = '#FAF33E'
36.9721 	EXP 	self_box: fillColor = '#A6A9FF'
36.9721 	EXP 	other_box: fillColor = '#FAF33E'
36.9888 	EXP 	self_box: fillColor = '#A6A9FF'
36.9888 	EXP 	other_box: fillColor = '#FAF33E'
37.0047 	EXP 	self_box: fillColor = '#A6A9FF'
37.0047 	EXP 	other_box: fillColor = '#FAF33E'
37.0214 	EXP 	self_box: fillColor = '#A6A9FF'
37.0214 	EXP 	other_box: fillColor = '#FAF33E'
37.0430 	EXP 	self_box: fillColor = '#A6A9FF'
37.0430 	EXP 	other_box: fillColor = '#FAF33E'
37.0586 	EXP 	self_box: fillColor = '#A6A9FF'
37.0586 	EXP 	other_box: fillColor = '#FAF33E'
37.0717 	EXP 	self_box: fillColor = '#A6A9FF'
37.0717 	EXP 	other_box: fillColor = '#FAF33E'
37.0881 	EXP 	self_box: fillColor = '#A6A9FF'
37.0881 	EXP 	other_box: fillColor = '#FAF33E'
37.1046 	EXP 	self_box: fillColor = '#A6A9FF'
37.1046 	EXP 	other_box: fillColor = '#FAF33E'
37.1222 	EXP 	self_box: fillColor = '#A6A9FF'
37.1222 	EXP 	other_box: fillColor = '#FAF33E'
37.1430 	EXP 	self_box: fillColor = '#A6A9FF'
37.1430 	EXP 	other_box: fillColor = '#FAF33E'
37.1588 	EXP 	self_box: fillColor = '#A6A9FF'
37.1588 	EXP 	other_box: fillColor = '#FAF33E'
37.1724 	EXP 	self_box: fillColor = '#A6A9FF'
37.1724 	EXP 	other_box: fillColor = '#FAF33E'
37.1887 	EXP 	self_box: fillColor = '#A6A9FF'
37.1887 	EXP 	other_box: fillColor = '#FAF33E'
37.2056 	EXP 	self_box: fillColor = '#A6A9FF'
37.2056 	EXP 	other_box: fillColor = '#FAF33E'
37.2245 	EXP 	self_box: fillColor = '#A6A9FF'
37.2245 	EXP 	other_box: fillColor = '#FAF33E'
37.2441 	EXP 	self_box: fillColor = '#A6A9FF'
37.2441 	EXP 	other_box: fillColor = '#FAF33E'
37.2446 	DATA 	Mouse: Left button down, pos=(970,253)
37.2555 	EXP 	self_box: fillColor = '#A6A9FF'
37.2555 	EXP 	other_box: fillColor = '#FAF33E'
37.2726 	EXP 	self_box: fillColor = '#A6A9FF'
37.2726 	EXP 	other_box: fillColor = '#FAF33E'
37.2913 	EXP 	self_box: fillColor = '#A6A9FF'
37.2913 	EXP 	other_box: fillColor = '#FAF33E'
37.3109 	EXP 	self_box: fillColor = '#A6A9FF'
37.3109 	EXP 	other_box: fillColor = '#FAF33E'
37.3114 	DATA 	Mouse: Left button up, pos=(970,253)
37.3217 	EXP 	self_box: fillColor = '#A6A9FF'
37.3217 	EXP 	other_box: fillColor = '#FAF33E'
37.3395 	EXP 	self_box: fillColor = '#A6A9FF'
37.3395 	EXP 	other_box: fillColor = '#FAF33E'
37.3580 	EXP 	self_box: fillColor = '#A6A9FF'
37.3580 	EXP 	other_box: fillColor = '#FAF33E'
37.3776 	EXP 	self_box: fillColor = '#A6A9FF'
37.3776 	EXP 	other_box: fillColor = '#FAF33E'
37.3885 	EXP 	self_box: fillColor = '#A6A9FF'
37.3885 	EXP 	other_box: fillColor = '#FAF33E'
