3.6580 	WARNING 	Movie2 stim could not be imported and won't be available
7.0692 	EXP 	Created other_box = Rect(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-3.0, fillColor='#FFFCA6', fillColorSpace='hex', fillRGB=array([255, 252, 166]), interpolate=True, lineColor='#FAF33E', lineColorSpace='hex', lineRGB=array([250, 243,  62]), lineWidth=5, name='other_box', opacity=1.0, ori=array(0.0), pos=array([ 0.5, -0.5]), size=array([ 1.,  1.]), units=u'norm', vertices=ndarray(...), win=Window(...))
7.0752 	EXP 	Created other_label = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='other_label', opacity=1.0, ori=0, pos=array([ 0.5, -0.5]), rgb=array([ 0.,  0.,  0.]), text=u'Other', units=u'norm', win=Window(...), wrapWidth=1)
7.0883 	EXP 	Created text_3 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='text_3', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=u'Thank you for participating!', units=u'norm', win=Window(...), wrapWidth=1)
7.0946 	EXP 	Created results_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='results_text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=2)
7.1057 	EXP 	text_4: autoDraw = True
12.1074 	EXP 	Imported /Volumes/Macintosh HD/Users/poppe076/Desktop/source_monitoring_task/data/ok_source_monitoring_2015_Jun_24_1618_wordlist.csv as conditions, 90 conditions, 5 params
12.1084 	EXP 	Created sequence: sequential, trialTypes=90, nReps=1, seed=None
12.2394 	EXP 	New trial (rep=0, index=0): {'word': 'word2.11', 'amount': 0.5, 'list': 'list2', 'trialtype': 'pitch higher', 'block': 1}
12.2693 	EXP 	text_4: autoDraw = False
12.2693 	EXP 	text: text = 'word2.11'
13.2661 	EXP 	text: autoDraw = True
15.8252 	EXP 	text: autoDraw = False
15.8252 	EXP 	question: autoDraw = True
15.8252 	EXP 	self_box: autoDraw = True
15.8252 	EXP 	self_label: autoDraw = True
15.8252 	EXP 	other_box: autoDraw = True
15.8252 	EXP 	other_label: autoDraw = True
15.8252 	EXP 	self_box: fillColor = '#A6A9FF'
15.8252 	EXP 	other_box: fillColor = '#FFFCA6'
15.8425 	EXP 	self_box: fillColor = '#A6A9FF'
15.8425 	EXP 	other_box: fillColor = '#FFFCA6'
15.8538 	EXP 	self_box: fillColor = '#A6A9FF'
15.8538 	EXP 	other_box: fillColor = '#FFFCA6'
15.8714 	EXP 	self_box: fillColor = '#A6A9FF'
15.8714 	EXP 	other_box: fillColor = '#FFFCA6'
15.8901 	EXP 	self_box: fillColor = '#A6A9FF'
15.8901 	EXP 	other_box: fillColor = '#FFFCA6'
15.9097 	EXP 	self_box: fillColor = '#A6A9FF'
15.9097 	EXP 	other_box: fillColor = '#FFFCA6'
15.9203 	EXP 	self_box: fillColor = '#A6A9FF'
15.9203 	EXP 	other_box: fillColor = '#FFFCA6'
15.9371 	EXP 	self_box: fillColor = '#A6A9FF'
15.9371 	EXP 	other_box: fillColor = '#FFFCA6'
15.9538 	EXP 	self_box: fillColor = '#A6A9FF'
15.9538 	EXP 	other_box: fillColor = '#FFFCA6'
15.9705 	EXP 	self_box: fillColor = '#A6A9FF'
15.9705 	EXP 	other_box: fillColor = '#FFFCA6'
15.9900 	EXP 	self_box: fillColor = '#A6A9FF'
15.9900 	EXP 	other_box: fillColor = '#FFFCA6'
16.0078 	EXP 	self_box: fillColor = '#A6A9FF'
16.0078 	EXP 	other_box: fillColor = '#FFFCA6'
16.0208 	EXP 	self_box: fillColor = '#A6A9FF'
16.0208 	EXP 	other_box: fillColor = '#FFFCA6'
16.0374 	EXP 	self_box: fillColor = '#A6A9FF'
16.0374 	EXP 	other_box: fillColor = '#FFFCA6'
16.0592 	EXP 	self_box: fillColor = '#A6A9FF'
16.0592 	EXP 	other_box: fillColor = '#FFFCA6'
16.0764 	EXP 	self_box: fillColor = '#A6A9FF'
16.0764 	EXP 	other_box: fillColor = '#FFFCA6'
16.0872 	EXP 	self_box: fillColor = '#A6A9FF'
16.0872 	EXP 	other_box: fillColor = '#FFFCA6'
16.1050 	EXP 	self_box: fillColor = '#A6A9FF'
16.1050 	EXP 	other_box: fillColor = '#FFFCA6'
16.1237 	EXP 	self_box: fillColor = '#A6A9FF'
16.1237 	EXP 	other_box: fillColor = '#FFFCA6'
16.1434 	EXP 	self_box: fillColor = '#A6A9FF'
16.1434 	EXP 	other_box: fillColor = '#FFFCA6'
16.1545 	EXP 	self_box: fillColor = '#A6A9FF'
16.1545 	EXP 	other_box: fillColor = '#FFFCA6'
16.1713 	EXP 	self_box: fillColor = '#A6A9FF'
16.1713 	EXP 	other_box: fillColor = '#FFFCA6'
16.1925 	EXP 	self_box: fillColor = '#A6A9FF'
16.1925 	EXP 	other_box: fillColor = '#FFFCA6'
16.2081 	EXP 	self_box: fillColor = '#A6A9FF'
16.2081 	EXP 	other_box: fillColor = '#FFFCA6'
16.2210 	EXP 	self_box: fillColor = '#A6A9FF'
16.2210 	EXP 	other_box: fillColor = '#FFFCA6'
16.2386 	EXP 	self_box: fillColor = '#A6A9FF'
16.2386 	EXP 	other_box: fillColor = '#FFFCA6'
16.2591 	EXP 	self_box: fillColor = '#A6A9FF'
16.2591 	EXP 	other_box: fillColor = '#FFFCA6'
16.2748 	EXP 	self_box: fillColor = '#A6A9FF'
16.2748 	EXP 	other_box: fillColor = '#FFFCA6'
16.2882 	EXP 	self_box: fillColor = '#A6A9FF'
16.2882 	EXP 	other_box: fillColor = '#FFFCA6'
16.3051 	EXP 	self_box: fillColor = '#A6A9FF'
16.3051 	EXP 	other_box: fillColor = '#FFFCA6'
16.3242 	EXP 	self_box: fillColor = '#A6A9FF'
16.3242 	EXP 	other_box: fillColor = '#FFFCA6'
16.3434 	EXP 	self_box: fillColor = '#A6A9FF'
16.3434 	EXP 	other_box: fillColor = '#FFFCA6'
16.3552 	EXP 	self_box: fillColor = '#A6A9FF'
16.3552 	EXP 	other_box: fillColor = '#FFFCA6'
16.3715 	EXP 	self_box: fillColor = '#A6A9FF'
16.3715 	EXP 	other_box: fillColor = '#FFFCA6'
16.3882 	EXP 	self_box: fillColor = '#A6A9FF'
16.3882 	EXP 	other_box: fillColor = '#FFFCA6'
16.4054 	EXP 	self_box: fillColor = '#A6A9FF'
16.4054 	EXP 	other_box: fillColor = '#FFFCA6'
16.4267 	EXP 	self_box: fillColor = '#A6A9FF'
16.4267 	EXP 	other_box: fillColor = '#FFFCA6'
16.4442 	EXP 	self_box: fillColor = '#A6A9FF'
16.4442 	EXP 	other_box: fillColor = '#FFFCA6'
16.4556 	EXP 	self_box: fillColor = '#A6A9FF'
16.4556 	EXP 	other_box: fillColor = '#FFFCA6'
16.4714 	EXP 	self_box: fillColor = '#A6A9FF'
16.4714 	EXP 	other_box: fillColor = '#FFFCA6'
16.4888 	EXP 	self_box: fillColor = '#A6A9FF'
16.4888 	EXP 	other_box: fillColor = '#FFFCA6'
16.5076 	EXP 	self_box: fillColor = '#A6A9FF'
16.5076 	EXP 	other_box: fillColor = '#FFFCA6'
16.5253 	EXP 	self_box: fillColor = '#A6A9FF'
16.5253 	EXP 	other_box: fillColor = '#FFFCA6'
16.5387 	EXP 	self_box: fillColor = '#A6A9FF'
16.5387 	EXP 	other_box: fillColor = '#FFFCA6'
16.5552 	EXP 	self_box: fillColor = '#A6A9FF'
16.5552 	EXP 	other_box: fillColor = '#FFFCA6'
16.5713 	EXP 	self_box: fillColor = '#A6A9FF'
16.5713 	EXP 	other_box: fillColor = '#FFFCA6'
16.5880 	EXP 	self_box: fillColor = '#A6A9FF'
16.5880 	EXP 	other_box: fillColor = '#FFFCA6'
16.6095 	EXP 	self_box: fillColor = '#A6A9FF'
16.6095 	EXP 	other_box: fillColor = '#FFFCA6'
16.6382 	EXP 	self_box: fillColor = '#A6A9FF'
16.6382 	EXP 	other_box: fillColor = '#FFFCA6'
16.6555 	EXP 	self_box: fillColor = '#A6A9FF'
16.6555 	EXP 	other_box: fillColor = '#FFFCA6'
16.6745 	EXP 	self_box: fillColor = '#A6A9FF'
16.6745 	EXP 	other_box: fillColor = '#FFFCA6'
16.6939 	EXP 	self_box: fillColor = '#A6A9FF'
16.6939 	EXP 	other_box: fillColor = '#FFFCA6'
16.7059 	EXP 	self_box: fillColor = '#A6A9FF'
16.7059 	EXP 	other_box: fillColor = '#FFFCA6'
16.7224 	EXP 	self_box: fillColor = '#A6A9FF'
16.7224 	EXP 	other_box: fillColor = '#FFFCA6'
16.7386 	EXP 	self_box: fillColor = '#A6A9FF'
16.7386 	EXP 	other_box: fillColor = '#FFFCA6'
16.7555 	EXP 	self_box: fillColor = '#A6A9FF'
16.7555 	EXP 	other_box: fillColor = '#FFFCA6'
16.7770 	EXP 	self_box: fillColor = '#A6A9FF'
16.7770 	EXP 	other_box: fillColor = '#FFFCA6'
16.7941 	EXP 	self_box: fillColor = '#A6A9FF'
16.7941 	EXP 	other_box: fillColor = '#FFFCA6'
16.8057 	EXP 	self_box: fillColor = '#A6A9FF'
16.8057 	EXP 	other_box: fillColor = '#FFFCA6'
16.8221 	EXP 	self_box: fillColor = '#A6A9FF'
16.8221 	EXP 	other_box: fillColor = '#FFFCA6'
16.8413 	EXP 	self_box: fillColor = '#A6A9FF'
16.8413 	EXP 	other_box: fillColor = '#FFFCA6'
16.8609 	EXP 	self_box: fillColor = '#A6A9FF'
16.8609 	EXP 	other_box: fillColor = '#FFFCA6'
16.8727 	EXP 	self_box: fillColor = '#A6A9FF'
16.8727 	EXP 	other_box: fillColor = '#FFFCA6'
16.8888 	EXP 	self_box: fillColor = '#A6A9FF'
16.8888 	EXP 	other_box: fillColor = '#FFFCA6'
16.9063 	EXP 	self_box: fillColor = '#A6A9FF'
16.9063 	EXP 	other_box: fillColor = '#FFFCA6'
16.9250 	EXP 	self_box: fillColor = '#A6A9FF'
16.9250 	EXP 	other_box: fillColor = '#FFFCA6'
16.9447 	EXP 	self_box: fillColor = '#A6A9FF'
16.9447 	EXP 	other_box: fillColor = '#FFFCA6'
16.9555 	EXP 	self_box: fillColor = '#A6A9FF'
16.9555 	EXP 	other_box: fillColor = '#FFFCA6'
16.9724 	EXP 	self_box: fillColor = '#A6A9FF'
16.9724 	EXP 	other_box: fillColor = '#FFFCA6'
16.9938 	EXP 	self_box: fillColor = '#A6A9FF'
16.9938 	EXP 	other_box: fillColor = '#FFFCA6'
17.0112 	EXP 	self_box: fillColor = '#A6A9FF'
17.0112 	EXP 	other_box: fillColor = '#FFFCA6'
17.0223 	EXP 	self_box: fillColor = '#A6A9FF'
17.0223 	EXP 	other_box: fillColor = '#FFFCA6'
17.0399 	EXP 	self_box: fillColor = '#A6A9FF'
17.0399 	EXP 	other_box: fillColor = '#FFFCA6'
17.0585 	EXP 	self_box: fillColor = '#A6A9FF'
17.0585 	EXP 	other_box: fillColor = '#FFFCA6'
17.0762 	EXP 	self_box: fillColor = '#A6A9FF'
17.0762 	EXP 	other_box: fillColor = '#FFFCA6'
17.0890 	EXP 	self_box: fillColor = '#A6A9FF'
17.0890 	EXP 	other_box: fillColor = '#FFFCA6'
17.1064 	EXP 	self_box: fillColor = '#A6A9FF'
17.1064 	EXP 	other_box: fillColor = '#FFFCA6'
17.1273 	EXP 	self_box: fillColor = '#A6A9FF'
17.1273 	EXP 	other_box: fillColor = '#FFFCA6'
17.1449 	EXP 	self_box: fillColor = '#A6A9FF'
17.1449 	EXP 	other_box: fillColor = '#FFFCA6'
17.1562 	EXP 	self_box: fillColor = '#A6A9FF'
17.1562 	EXP 	other_box: fillColor = '#FFFCA6'
17.1725 	EXP 	self_box: fillColor = '#A6A9FF'
17.1725 	EXP 	other_box: fillColor = '#FFFCA6'
17.1901 	EXP 	self_box: fillColor = '#A6A9FF'
17.1901 	EXP 	other_box: fillColor = '#FFFCA6'
17.2087 	EXP 	self_box: fillColor = '#A6A9FF'
17.2087 	EXP 	other_box: fillColor = '#FFFCA6'
17.2285 	EXP 	self_box: fillColor = '#A6A9FF'
17.2285 	EXP 	other_box: fillColor = '#FFFCA6'
17.2392 	EXP 	self_box: fillColor = '#A6A9FF'
17.2392 	EXP 	other_box: fillColor = '#FFFCA6'
17.2562 	EXP 	self_box: fillColor = '#A6A9FF'
17.2562 	EXP 	other_box: fillColor = '#FFFCA6'
17.2755 	EXP 	self_box: fillColor = '#A6A9FF'
17.2755 	EXP 	other_box: fillColor = '#FFFCA6'
17.2948 	EXP 	self_box: fillColor = '#A6A9FF'
17.2948 	EXP 	other_box: fillColor = '#FFFCA6'
17.3069 	EXP 	self_box: fillColor = '#A6A9FF'
17.3069 	EXP 	other_box: fillColor = '#FFFCA6'
17.3230 	EXP 	self_box: fillColor = '#A6A9FF'
17.3230 	EXP 	other_box: fillColor = '#FFFCA6'
17.3395 	EXP 	self_box: fillColor = '#A6A9FF'
17.3395 	EXP 	other_box: fillColor = '#FFFCA6'
17.3569 	EXP 	self_box: fillColor = '#A6A9FF'
17.3569 	EXP 	other_box: fillColor = '#FFFCA6'
17.3759 	EXP 	self_box: fillColor = '#A6A9FF'
17.3759 	EXP 	other_box: fillColor = '#FFFCA6'
17.3932 	EXP 	self_box: fillColor = '#A6A9FF'
17.3932 	EXP 	other_box: fillColor = '#FFFCA6'
17.4063 	EXP 	self_box: fillColor = '#A6A9FF'
17.4063 	EXP 	other_box: fillColor = '#FFFCA6'
17.4233 	EXP 	self_box: fillColor = '#A6A9FF'
17.4233 	EXP 	other_box: fillColor = '#FFFCA6'
17.4447 	EXP 	self_box: fillColor = '#A6A9FF'
17.4447 	EXP 	other_box: fillColor = '#FFFCA6'
17.4604 	EXP 	self_box: fillColor = '#A6A9FF'
17.4604 	EXP 	other_box: fillColor = '#FFFCA6'
17.4736 	EXP 	self_box: fillColor = '#A6A9FF'
17.4736 	EXP 	other_box: fillColor = '#FFFCA6'
17.4900 	EXP 	self_box: fillColor = '#A6A9FF'
17.4900 	EXP 	other_box: fillColor = '#FFFCA6'
17.5064 	EXP 	self_box: fillColor = '#A6A9FF'
17.5064 	EXP 	other_box: fillColor = '#FFFCA6'
17.5240 	EXP 	self_box: fillColor = '#A6A9FF'
17.5240 	EXP 	other_box: fillColor = '#FFFCA6'
17.5425 	EXP 	self_box: fillColor = '#A6A9FF'
17.5425 	EXP 	other_box: fillColor = '#FFFCA6'
17.5605 	EXP 	self_box: fillColor = '#A6A9FF'
17.5605 	EXP 	other_box: fillColor = '#FFFCA6'
17.5732 	EXP 	self_box: fillColor = '#A6A9FF'
17.5732 	EXP 	other_box: fillColor = '#FFFCA6'
17.5903 	EXP 	self_box: fillColor = '#A6A9FF'
17.5903 	EXP 	other_box: fillColor = '#FFFCA6'
17.6095 	EXP 	self_box: fillColor = '#A6A9FF'
17.6095 	EXP 	other_box: fillColor = '#FFFCA6'
17.6291 	EXP 	self_box: fillColor = '#A6A9FF'
17.6291 	EXP 	other_box: fillColor = '#FFFCA6'
17.6403 	EXP 	self_box: fillColor = '#A6A9FF'
17.6403 	EXP 	other_box: fillColor = '#FFFCA6'
17.6566 	EXP 	self_box: fillColor = '#A6A9FF'
17.6566 	EXP 	other_box: fillColor = '#FAF33E'
17.6733 	EXP 	self_box: fillColor = '#A6A9FF'
17.6733 	EXP 	other_box: fillColor = '#FAF33E'
17.6908 	EXP 	self_box: fillColor = '#A6A9FF'
17.6908 	EXP 	other_box: fillColor = '#FAF33E'
17.7115 	EXP 	self_box: fillColor = '#A6A9FF'
17.7115 	EXP 	other_box: fillColor = '#FAF33E'
17.7288 	EXP 	self_box: fillColor = '#A6A9FF'
17.7288 	EXP 	other_box: fillColor = '#FAF33E'
17.7404 	EXP 	self_box: fillColor = '#A6A9FF'
17.7404 	EXP 	other_box: fillColor = '#FAF33E'
17.7569 	EXP 	self_box: fillColor = '#A6A9FF'
17.7569 	EXP 	other_box: fillColor = '#FAF33E'
17.7781 	EXP 	self_box: fillColor = '#A6A9FF'
17.7781 	EXP 	other_box: fillColor = '#FAF33E'
17.7960 	EXP 	self_box: fillColor = '#A6A9FF'
17.7960 	EXP 	other_box: fillColor = '#FAF33E'
17.7975 	DATA 	Mouse: Left button down, pos=(962,229)
17.8070 	EXP 	self_box: fillColor = '#A6A9FF'
17.8070 	EXP 	other_box: fillColor = '#FAF33E'
17.8086 	EXP 	New trial (rep=0, index=1): {'word': 'word3.8', 'amount': -0.5, 'list': 'list3', 'trialtype': 'pitch lower', 'block': 1}
17.8236 	EXP 	self_box: fillColor = '#A6A9FF'
17.8236 	EXP 	other_box: fillColor = '#FAF33E'
17.8236 	EXP 	question: autoDraw = False
17.8236 	EXP 	self_box: autoDraw = False
17.8236 	EXP 	self_label: autoDraw = False
17.8236 	EXP 	other_box: autoDraw = False
17.8236 	EXP 	other_label: autoDraw = False
17.8236 	EXP 	text: text = 'word3.8'
17.8916 	DATA 	Mouse: Left button up, pos=(962,229)
18.8258 	EXP 	text: autoDraw = True
21.1507 	EXP 	text: autoDraw = False
21.1507 	EXP 	question: autoDraw = True
21.1507 	EXP 	self_box: autoDraw = True
21.1507 	EXP 	self_label: autoDraw = True
21.1507 	EXP 	other_box: autoDraw = True
21.1507 	EXP 	other_label: autoDraw = True
21.1507 	EXP 	self_box: fillColor = '#A6A9FF'
21.1507 	EXP 	other_box: fillColor = '#FFFCA6'
21.1662 	EXP 	self_box: fillColor = '#A6A9FF'
21.1662 	EXP 	other_box: fillColor = '#FFFCA6'
21.1796 	EXP 	self_box: fillColor = '#A6A9FF'
21.1796 	EXP 	other_box: fillColor = '#FFFCA6'
21.1963 	EXP 	self_box: fillColor = '#A6A9FF'
21.1963 	EXP 	other_box: fillColor = '#FFFCA6'
21.2121 	EXP 	self_box: fillColor = '#A6A9FF'
21.2121 	EXP 	other_box: fillColor = '#FFFCA6'
21.2299 	EXP 	self_box: fillColor = '#A6A9FF'
21.2299 	EXP 	other_box: fillColor = '#FFFCA6'
21.2484 	EXP 	self_box: fillColor = '#A6A9FF'
21.2484 	EXP 	other_box: fillColor = '#FFFCA6'
21.2685 	EXP 	self_box: fillColor = '#A6A9FF'
21.2685 	EXP 	other_box: fillColor = '#FFFCA6'
21.2796 	EXP 	self_box: fillColor = '#A6A9FF'
21.2796 	EXP 	other_box: fillColor = '#FFFCA6'
21.2958 	EXP 	self_box: fillColor = '#A6A9FF'
21.2958 	EXP 	other_box: fillColor = '#FFFCA6'
21.3149 	EXP 	self_box: fillColor = '#A6A9FF'
21.3149 	EXP 	other_box: fillColor = '#FFFCA6'
21.3301 	EXP 	self_box: fillColor = '#A6A9FF'
21.3301 	EXP 	other_box: fillColor = '#FFFCA6'
21.3458 	EXP 	self_box: fillColor = '#A6A9FF'
21.3458 	EXP 	other_box: fillColor = '#FFFCA6'
21.3634 	EXP 	self_box: fillColor = '#A6A9FF'
21.3634 	EXP 	other_box: fillColor = '#FFFCA6'
21.3825 	EXP 	self_box: fillColor = '#A6A9FF'
21.3825 	EXP 	other_box: fillColor = '#FFFCA6'
21.3998 	EXP 	self_box: fillColor = '#A6A9FF'
21.3998 	EXP 	other_box: fillColor = '#FFFCA6'
21.4133 	EXP 	self_box: fillColor = '#A6A9FF'
21.4133 	EXP 	other_box: fillColor = '#FFFCA6'
21.4298 	EXP 	self_box: fillColor = '#A6A9FF'
21.4298 	EXP 	other_box: fillColor = '#FFFCA6'
21.4465 	EXP 	self_box: fillColor = '#A6A9FF'
21.4465 	EXP 	other_box: fillColor = '#FFFCA6'
21.4626 	EXP 	self_box: fillColor = '#A6A9FF'
21.4626 	EXP 	other_box: fillColor = '#FFFCA6'
21.4798 	EXP 	self_box: fillColor = '#A6A9FF'
21.4798 	EXP 	other_box: fillColor = '#FFFCA6'
21.5009 	EXP 	self_box: fillColor = '#A6A9FF'
21.5009 	EXP 	other_box: fillColor = '#FFFCA6'
21.5185 	EXP 	self_box: fillColor = '#A6A9FF'
21.5185 	EXP 	other_box: fillColor = '#FFFCA6'
21.5295 	EXP 	self_box: fillColor = '#A6A9FF'
21.5295 	EXP 	other_box: fillColor = '#FFFCA6'
21.5462 	EXP 	self_box: fillColor = '#A6A9FF'
21.5462 	EXP 	other_box: fillColor = '#FFFCA6'
21.5635 	EXP 	self_box: fillColor = '#A6A9FF'
21.5635 	EXP 	other_box: fillColor = '#FFFCA6'
21.5823 	EXP 	self_box: fillColor = '#A6A9FF'
21.5823 	EXP 	other_box: fillColor = '#FFFCA6'
21.6024 	EXP 	self_box: fillColor = '#A6A9FF'
21.6024 	EXP 	other_box: fillColor = '#FFFCA6'
21.6131 	EXP 	self_box: fillColor = '#A6A9FF'
21.6131 	EXP 	other_box: fillColor = '#FFFCA6'
21.6299 	EXP 	self_box: fillColor = '#A6A9FF'
21.6299 	EXP 	other_box: fillColor = '#FFFCA6'
21.6516 	EXP 	self_box: fillColor = '#A6A9FF'
21.6516 	EXP 	other_box: fillColor = '#FFFCA6'
21.6689 	EXP 	self_box: fillColor = '#A6A9FF'
21.6689 	EXP 	other_box: fillColor = '#FAF33E'
21.6806 	EXP 	self_box: fillColor = '#A6A9FF'
21.6806 	EXP 	other_box: fillColor = '#FAF33E'
21.6965 	EXP 	self_box: fillColor = '#A6A9FF'
21.6965 	EXP 	other_box: fillColor = '#FAF33E'
21.7139 	EXP 	self_box: fillColor = '#A6A9FF'
21.7139 	EXP 	other_box: fillColor = '#FAF33E'
21.7348 	EXP 	self_box: fillColor = '#A6A9FF'
21.7348 	EXP 	other_box: fillColor = '#FAF33E'
21.7508 	EXP 	self_box: fillColor = '#A6A9FF'
21.7508 	EXP 	other_box: fillColor = '#FAF33E'
21.7643 	EXP 	self_box: fillColor = '#A6A9FF'
21.7643 	EXP 	other_box: fillColor = '#FAF33E'
21.7803 	EXP 	self_box: fillColor = '#A6A9FF'
21.7803 	EXP 	other_box: fillColor = '#FAF33E'
21.7974 	EXP 	self_box: fillColor = '#A6A9FF'
21.7974 	EXP 	other_box: fillColor = '#FAF33E'
21.8163 	EXP 	self_box: fillColor = '#A6A9FF'
21.8163 	EXP 	other_box: fillColor = '#FAF33E'
21.8358 	EXP 	self_box: fillColor = '#A6A9FF'
21.8358 	EXP 	other_box: fillColor = '#FAF33E'
21.8476 	EXP 	self_box: fillColor = '#A6A9FF'
21.8476 	EXP 	other_box: fillColor = '#FAF33E'
21.8636 	EXP 	self_box: fillColor = '#A6A9FF'
21.8636 	EXP 	other_box: fillColor = '#FAF33E'
21.8806 	EXP 	self_box: fillColor = '#A6A9FF'
21.8806 	EXP 	other_box: fillColor = '#FAF33E'
21.8974 	EXP 	self_box: fillColor = '#A6A9FF'
21.8974 	EXP 	other_box: fillColor = '#FAF33E'
21.9166 	EXP 	self_box: fillColor = '#A6A9FF'
21.9166 	EXP 	other_box: fillColor = '#FAF33E'
21.9342 	EXP 	self_box: fillColor = '#A6A9FF'
21.9342 	EXP 	other_box: fillColor = '#FAF33E'
21.9475 	EXP 	self_box: fillColor = '#A6A9FF'
21.9475 	EXP 	other_box: fillColor = '#FAF33E'
21.9634 	EXP 	self_box: fillColor = '#A6A9FF'
21.9634 	EXP 	other_box: fillColor = '#FAF33E'
21.9899 	EXP 	self_box: fillColor = '#A6A9FF'
21.9899 	EXP 	other_box: fillColor = '#FAF33E'
21.9904 	DATA 	Mouse: Left button down, pos=(1130,273)
21.9919 	EXP 	New trial (rep=0, index=2): {'word': 'word1.14', 'amount': 0.0, 'list': 'list1', 'trialtype': 'unmodified', 'block': 1}
22.0180 	EXP 	self_box: fillColor = '#A6A9FF'
22.0180 	EXP 	other_box: fillColor = '#FAF33E'
22.0180 	EXP 	question: autoDraw = False
22.0180 	EXP 	self_box: autoDraw = False
22.0180 	EXP 	self_label: autoDraw = False
22.0180 	EXP 	other_box: autoDraw = False
22.0180 	EXP 	other_label: autoDraw = False
